,text,prod_id,ubp_score
175,zuck vollmilchpulv 26 kakaobutt kakaomass haselnuss mahl emulgator sojalecithi naturlich aroma kakao 31 mind milch 25 mind kann mandel spur schalenfruch nuss enthal,8056,E
176,weiss champigno brau champigno austernseitling shiitakepilz,8061,C
177,kartoffel,8064,E
178,sauerrahm kuchenkrauterzubereitung 56 kochsalz zwiebel trock schnittlauch trock senf zuck petersilie trock knoblauchpulv wurz wurzextrak verdickungsmittel johannisbrotkernmehl,8066,E
179,zuck 43 mai 29 glucosesirup kokosol kakaomass 5 emulgator e 471 pflanzlich,8070,E
180,milch sah mandelpapaya mix anana anana konzentra zuck milch protei lati salz locu bea gum citru fieber,8083,E
181,weizenmehl wass roggenmehl 9 hef weizenprotei kochsalz jodier malzmehl rst weizenglu acerolasaftkonzentra mehlbehandlungsmittel ascorbinsaur ipsuiss qualita kann nuss sesam soja eier milch enthal,8084,C
182,feig,8109,C
183,karott,8112,B
184,wass senfkor 20 weinessig estragonextrak tafelessig kochsalz zuck kurkuma wurz,8119,E
185,weizenmehl wass mozzarella 21 tomatenkonzentra 5 hef weizenprotei kochsalz jodier maisstark rapsol wurz knoblauch zuck streuwurz reis wurzextrak zitronensaftkonzentra malzmehl rst kann fisch enthal,8120,E
186,schweinefleisch appenzellerka halbhar speck rindfleisch schwar wass nitritpokelsalz kochsalz konservierungsstoff e 250 wurzmischung jodier kochsalz traubenzuck zuck stabilisator e 450 e 452 antioxidationsmittel ascorbinsaur e 301 schmacksverstark mononatriumglutama hull rinderdarm,8125,E
187,doppelrahm ch milchprotei verdickungsmittel e 407 sauerungsmittel zitronensaur,8136,E
188,weizenmehl wass butterreinfett 7 vollei bodenhaltung weizenprotei hef kochsalz jodier zuck gluco magermilchpulv milchzuck malzmehl rst mehlbehandlungsmittel ascorbinsaur ipsuiss qualita kann nuss sesam soja enthal,8138,C
189,mandari,8150,D
190,pouletfleisch schweiz 50 poulethau schweiz wass pouletfett schweiz kartoffelstark kochsalz wurz glucosesirup wurz stabilisator diphospha sauerungsmittel natriumcitra hull schafsaitling,8157,E
191,oliv gru entstei 96 oliv kochsalz sauerungsmittel milchsaur citronensaur sonnenblumenol knoblauch 1 oregano aus auslandisch bioproduktio,8158,D
192,weizenmehl pflanzenmargari palmol rapsol wass emulgator e 471 wass weizenstark zuck kochsalz jodier inaktivier hef konservierungsstoff e 202 sauerungsmittel citronensaur kann eier milch enthal,8159,E
193,wass soja weiz kochsalz,8160,E
194,schweinefleisch nitritpokelsalz kochsalz konservierungsstoff e 250 traubenzuck glucosesirup antioxidationsmittel e 301 e 331,8163,E
195,tafelessig wass senfsam kochsalz jodier zuck wurz,8172,E
196,teilentrahm milch 4 schokoladenpulv zuck kakaopulv kakaomass kakaobutt vollei pasteurisier zuck dextro 2g100g maltodextri 2g100g loslich ballaststoff inuli stabilisator e331 aroma milchmineralstoffkonzentra verdickungsmittel carragee vitami eb6b2b1d,8174,D
197,teilentrahm milch 4 schokoladenpulv zuck kakaopulv kakaomass kakaobutt vollei pasteurisier zuck dextro 2g 100g maltodextri 2g100g loslich ballaststoff inuli stabilisator e331 aroma milchmineralstoffkonzentra verdickungsmittel carragee vitami eb6b2b1d,8174,D
198,schweinefleisch schwar speck nitritpokelsalz kochsalz konservierungsstoff e250 weisswei enthal sulfi wurz traubenzuck antioxidationsmittel ascorbinsaur e 301 e 331 hull rinderdarm enthal sulfi,8178,E
199,hartweizengriess vollei 18 freilandhaltung kochsalz ipsuiss qualita,8179,E
200,enthal eier milch,8184,E
201,pasteurisier kuhmilch rahm frankreich speisesalz kasereikultur,8185,E
202,peperoni trio mini,8187,C
203,bundzwiebel,8188,A
204,thymia,8191,A
205,erdbeer,8193,B
206,zuck vanilleextrak entsprich 10 vanillescho,8201,A
207,kartoffel,8205,E
208,milch kochsalz aus schweiz bioproduktio,8213,E
209,atlantisch lach salmo salar kochsalz enthal fisch,8232,E
210,atlantisch lach salmo salar kochsalz enthal fisch,8232,E
211,endivie weisskohl 18 zuckerhu eisbergsala endivie krau chinakohl chicoré rot rotkohl 8 karott 7 maiskor 5 mai wass kochsalz kann enthal sellerie senf,8235,D
212,naturlich mineralwass aproz kohlensaur,8236,A
213,vollmilchjoghur vollmilch magermilchpulv milchprotei aus schweiz bioproduktio,8238,D
214,vollkornhaferflock aus auslandisch bioproduktio,8239,E
215,schlangenboh 27 mai 17 mus 15 aubergi kef currypa knoblauch schalott wurz koria kummel chili rot kochsalz crevettenpa 13 crevettenfleisch litopenaeu vannamei kochsalz zitronengra galangal kurkuma ingw kokosmilchpulv okra zitronengra fischsauc wass fischextrak meersalz zuck limonenblatt reisol chili rot,8241,E
216,pasteurisier kuhmilch rahm frankreich speisesalz kasereikultur,8242,E
217,kopfsala gru nusslisala chicoré rot lattich lollosala rot,8243,D
218,milch darau wonn erzeugniss,8251,C
219,vollmilch aus schweiz bioproduktio,8252,C
220,butt,8254,E
221,weizenflock haferflock rstenflock hirseflock dinkelflock aus auslandisch bioproduktio aus schweiz bioproduktio,8275,E
222,butt,8308,E
223,weizenmehl wass butterreinfett 7 magermilchpulv hef vollei bodenhaltung weizenprotei kochsalz jodier emulgator e 471 milchzuck malzmehl rst milchprotei zuck mehlbehandlungsmittel ascorbinsaur ipsuiss qualita kann sesam soja nuss enthal,8312,C
224,deutsch edam 50 halbhartka dreiviertelfett pasteurisier milch deutsch tilsi 30 halbhartka vollfett pasteurisier milch deutsch emmental 20 hartka vollfett pasteurisier milch,8314,E
225,kaffeerahm stabilisator e 340 e 452,8319,E
226,magermilch ch molk rahm kochsalz milchprotei zuck verdickungsmittel e 415 guarkernmehl naturlich aroma,8337,E
227,pouletfleisch kochsalz wurz gluco maltodextri antioxidationsmittel natriumascorba konservierungsstoff natriumnitri reifekultur 100 g chick chip 195 g pouletfleisch hergestell,8377,E
228,kartoffel sonnenblumenol wurzzubereitung maltodextri kochsalz schmacksverstark mononatriumglutama e 627 e 631 paprikapulv 4 wurz hefeextrak arom wurzextrak farbstoff paprikaextrak raucharoma,8380,E
229,bana,8384,A
230,dorsch 66 weizenmehl rapsol weizenstark wass kochsalz kurkumawurzel mahl paprika hef dorsch gadu morhua morhua fang nordostatlantik schleppnetz a wadennetz b hak langlei c sieh spontandruckfeld,8385,E
231,schweinefleisch schmelzkasezubereitung 9 schweiz kas wass butt milchprotei schmelzsalz e 339 e 452 e 331 maisstark kochsalz verdickungsmittel johannisbrotkernmehl nitritpokelsalz kochsalz konservierungsstoff e 250 traubenzuck stabilisator e 450 e 452 wurz antioxidationsmittel ascorbinsaur hefeextrak aroma hull schafsaitling,8391,E
232,magerquark rahm,8433,E
233,schweinefleisch nitritpokelsalz kochsalz konservierungsstoff e 250 wurz senf 2 stabilisator e 450 e 451 antioxidationsmittel e 301 traubenzuck zuck wurzextrak,8448,E
234,rindfleisch schweinefleisch speck jodier kochsalz wurzmischung traubenzuck glucosesirup saureregulator e 262 sauerungsmittel citronensaur antioxidationsmittel e 301,8450,E
235,33 malzhaltig trankepulv ovomalti rstenmalzextrak kondensier magermilch kondensier milchserum fettarm kakaopulv zuck frukto mineralstoff magnesiumcarbona dicalciumphospha rapsol vitami a e c thiami riboflavi niaci b6 folsaur b12 bioti pantothensaur speisesalz aroma vanilli zuck pflanzenol rap palm haselnuss mineralstoff dicalciumphospha emulgator sonnenblumenlecithi fettarm kakaopulv antioxidationsmittel ascorbylpalmita alphatocopherol aroma vanilli,8451,A
236,wass zuck farbstoff e150d arom sauerungsmittel orthophosphorsaur citronensaur saureregulator e331 konservierungsstoff e221,8456,A
237,silberzwiebel 63 wass weissweinessig alkoholessig zuck kochsalz senfkor festigungsmittel e 509 antioxidationsmittel citronensaur konservierungsstoff natriummetabisulfi,8503,E
238,maro,8520,C
239,joghur milch ch milchprotei blutorangensaf blutorangensaf konzentra 147 zuck 72 yhisto modifizier wachsmaisstark aroma konzentra farb zitronensaftkonzentra,8527,D
240,kartoffel sonnenblumenol kochsalz,8529,E
241,crispric 125 reismehl zuck weizenmalz traubenzuck zuck glukosesirup haferflock 100 sonnenblum palmol sojak magerjoghurtpulv 67 cornflak 50 mai zuck kochsalz rstenmalzextrak emulgator sonnenblumenlecithi feuchthaltemittel sorbi rohrzuck roh traubenzuck magermilchpulv puffrei 29 kokosraspel palmfett sonnenblumenol haferfa naturlich arom sauerungsmittel citronensaur emulgator sojalecithi kochsalz kann enthal nuss,8530,E
242,maiskolbch indie wass tafelessig zuck kochsalz schmacksverstark mononatriumglutama sauerungsmittel citronensaur wurzextrak,8571,B
243,wass weizenmehl 20 kartoffelflock 19 kartoffel emulgator e 471 stabilisator e 450 wurz antioxidationsmittel natriummetabisulfi citronensaur e 304 eier 11 freilandhaltung rapsol basilikum 3 reismehl streuwurz knoblauch wurz jodier kochsalz,8574,E
244,wass weizenmehl 20 kartoffelflock 19 kartoffel wurz eier 11 freilandhaltung rapsol basilikum 3 reismehl jodier kochsalz knoblauch muskatnuss,8574,E
245,kartoffel 70 weizenmehl 23 eier 25 freilandhaltung kochsalz sonnenblumenol,8577,E
246,wass spina 18 ricotta kas laktosefrei 12 tapiokastark 10 reismehl 7 halbhartka laktosefrei erbsenmehlzubereitung erbsenmehl nahrungsfa kartoffel mai erb plantago psyllium naturlich arom paniermehl glutenfrei reismehl kochsalz emulgator e 471 zwiebel volleipulv 23 eiweisspulv 23 eier freilandhaltung rapsol kochsalz emulgator e 471 verdickungsmittel guarkernmehl knoblauch pfeff muskatnuss,8579,E
247,hartweizendu wass ricotta kas 19 mozzarella kas 8 eier 7 freilandhaltung frischka verdickungsmittel johannisbrotkernmehl tomatenzubereitung 3 tomatensauc trock toma tomatenpuree mascarpo kas krau 15 reismehl rapsol musebouillo jodier kochsalz aceto balsamico modifizier maisstark pfeff rahmpulv zuck chilisauc chili kochsalz sauerungsmittel essigsaur,8581,E
248,hartweizendu wass ricotta kas 17 mozzarella kas 9 eier 7 freilandhaltung tomatenzubereitung 5 tomatensauc toma zuck kochsalz oregano sauerungsmittel citronensaur tomatenpuree trock toma mascarpo kas paniermehl weizenmehl basilikum 15 rapsol jodier kochsalz rahmpulv pfeff,8581,E
249,hartweizendu wass frischka 18 verdickungsmittel johannisbrotkernmehl eier 7 freilandhaltung mascarpo kas ricotta kas kas zitronensaf 25 kartoffelflock kartoffel emulgator e 471 kurkuma rapsol jodier kochsalz zitronenschal 02 rahmpulv naturlich zitronenaroma muskatnuss,8582,E
250,wass hartweizengriess vollei 10 freilandhaltung kochsalz palmol musebouillo sonnenblumenol,8583,D
251,hartweizengriess wass mus 25 karott lauch kurbi spina vollei freilandhaltung kochsalz petersilie sonnenblumenol,8584,D
252,hartweizengriess wass vollei freilandhaltung18 kochsalz palmol musebouillo sonnenblumenol,8586,D
253,wass kartoffelflock 14 kartoffel emulgator e 471 stabilisator e 450 wurz antioxidationsmittel natriummetabisulfi citronensaur e 304 hartweizendu ricotta kas kartoffelstark tomatenzubereitung 6 tomatensauc toma kochsalz modifizier maisstark sonnenblumenol zuck oregano tomatenpuree trock toma mozzarella kas 5 reismehl kas paniermehl weizenmehl wass kochsalz hef eier freilandhaltung basilikum zwiebel mascarpo kas rapsol knoblauch jodier kochsalz aceto balsamico streuwurz wurz aroma,8587,E
254,wass kartoffelflock 23 mozzarella kas 9 kartoffelstark 8 tomatensauc 5 toma saureregulator citronensaur basilikumzubereitung basilikum sonnenblumenol kochsalz reismehl ricotta kas kochsalz zwiebel tomatenpulv oregano pfeff,8587,E
255,kartoffel 70 weizenmehl 23 eier 25 freilandhaltung kochsalz sonnenblumenol,8588,E
256,mai 76 wass weinessig rapsol joghur senf modifizier maisstark kochsalz palmol citrusfa eigelbpulv bodenhaltung wurzextrak krau maltodextri,8589,E
257,cervela 46 fleischerzeugni koch schweinefleisch schweiz wass speck schweiz rindfleisch schweiz schwar schweiz nitritpokelsalz kochsalz konservierungsstoff e 250 wurzmischung stabilisator e 450 antioxidationsmittel ascorbinsaur greyerz kas 19 wass weinessig rapsol 7 cornicho zwiebel senf streuwurz zuck modifizier maisstark knoblauch wurzextrak krau,8592,E
258,cervela 46 fleischerzeugni koch schweinefleisch schweiz wass speck schweiz rindfleisch schweiz schwar schweiz nitritpokelsalz kochsalz konservierungsstoff e 250 wurzmischung stabilisator e 450 antioxidationsmittel ascorbinsaur greyerz kas 19 wass rapsol cornicho tafelessig zwiebel senf zuck streuwurz kochsalz knoblauch modifizier maisstark krau wurzextrak,8592,E
259,weisskohl 51 karott 18 rapsol joghur weinessig magerquark zuck streuwurz modifizier maisstark senf eigelbpulv eier aus bodenhaltung kochsalz citrusfa sauerungsmittel milchsaur wurzextrak verdickungsmittel xantha maltodextri,8594,E
260,reis koch 41 pouletfleischerzeugni 19 pouletfleisch schweiz kartoffelstark kochsalz jodier rapsol tomatensaf konzentra toma 12 zwiebel 6 rapsol kochsalz cashewnuss wurz reisstark rahm butterfraktio magermilchpulv knoblauch randensaftkonzentra farb krau wurzextrak,8604,E
261,eierteigwar 42 hartweizengriess eier freilandhaltung kochsalz mus 36 peperoni maiskolbch weisskohl erb karott lauch tomatenkonzentra sojasauc enthal weiz rapsol judasohr wurzextrak enthal sellerie kochsalz reisstark curry wurz senf hefeextrak,8613,E
262,reis koch 42 pouletfleisch 14 schweiz fruch 13 anana pfirsich bir rohrzuck traub kirsch milch wass kokosmilch kokosnussextrak wass mehlschwitz weizenmehl palmfett ananassaf zwiebel rapsol streuwurz naturlich aroma curry sojasauc enthal soja weiz jodier kochsalz huhnerbouillo enthal huhneraroma raucharoma knoblauchpa rot currypa roter chili knoblauch zitronengra kochsalz schalott galga garnelenpa limonenschal pfeff kurkuma,8630,E
263,wass reis koch 29 toma 7 kas zwiebel tomatenkonzentra weisswei rapsol reisstark butt kochsalz tomatenflock wurz krau wurzextrak,8634,E
264,sonnenblumenol wass joghur teilentrahm 15 magermilch rahm milchprotei alkoholessig eigelb bodenhaltung kochsalz modifizier wachsmaisstark curry 13 buttermilchpulv senf zwiebel trock apfelsaftkonzentra zitronensaftkonzentra aroma knoblauch verdickungsmittel e 415 kokosmilchpulv hefeextrak kurkumaextrak,8642,E
265,sonnenblumenol wass joghur teilentrahm 15 alkoholessig eigelb freilandhaltung kochsalz modifizier wachsmaisstark curry 13 buttermilchpulv senf zwiebel trock apfelsaftkonzentra zitronensaftkonzentra aroma knoblauch verdickungsmittel e 415 kokosmilchpulv enthal milchprotei hefeextrak kurkumaextrak,8642,E
266,fruchtmarkmischung 81 mango orang limett gojibeer magermilchjoghur 15 agavendicksaf stabilisator pekti,8650,D
267,kein zutatenli,8655,D
268,kopfsala,8656,D
269,kopfsala rot kann enthal senf sellerie,8657,D
270,endivie zuckerhu chicoré rot endivie krau,8659,D
271,endivie zuckerhu chicoré rot endivie krau kann enthal sellerie senf,8659,D
272,karott 44 endivie krau radiesch 20 kann enthal sellerie senf,8660,D
273,spina endivie krau rot kopfsala gru kopfsala rot lollosala gru,8661,D
274,tatsoi mizuna mangold rot eichblatt gru eichblatt rot rucola senfblatt kann enthal sellerie,8662,D
275,oma trock 81 toma italie kochsalz wass sonnenblumenol basilikum 02,8665,A
276,oliv gru entstei 94 oliv gru griechenla kochsalz sauerungsmittel milchsaur citronensaur knoblauch 35 alkoholessig wass sonnenblumenol basilikum kann enthal hartschalenob nuss lupi milch schwefeldioxid sulfi sesamsam glu,8666,D
277,oliv gru entstei 92 oliv gru griechenla kochsalz sauerungsmittel milchsaur paprikascho mild 3 peperoni alkoholessig zuck kochsalz festigungsmittel e 509 sonnenblumenol krau provenc,8667,D
278,trock toma 83 toma italie kochsalz sonnenblumenol knoblauch 4 knoblauch alkoholessig basilikum,8668,E
279,gru oliv entstei 94 oliv griechenla kochsalz sauerungsmittel milchsaur pika sauc pfefferscho kochsalz alkoholessig peperonizubereitung 1 peperoni alkoholessig zuck kochsalz festigungsmittel e509,8669,D
280,sor toma kichererb 32 wass rapsol sesampa trock toma 13 zuck kochsalz sauerungsmittel citronensaur knoblauch weiss pfeff konservierungsstoff e 200 e 210 sor curry kichererb 36 wass pflanzenol rap sonnenblum sesampa zuck kochsalz sauerungsmittel e 575 citronensaur chili knoblauch curry 01 weiss pfeff karottenextrak konservierungsstoff e 200 e 202 e 210 aroma verdickungsmittel guarkernmehl sor oliv kichererb 34 wass rapsol sesampa gru oliv 5 schwarz oliv 5 kochsalz sauerungsmittel citronensaur knoblauch weiss pfeff konservierungsstoff e 200 e 210,8671,E
281,sor toma kichererb 32 wass rapsol sesampa trock toma 13 zuck kochsalz sauerungsmittel citronensaur knoblauch weiss pfeff konservierungsstoff e 200 e 210 sor curry kichererb 36 wass pflanzenol rap sonnenblum sesampa zuck kochsalz sauerungsmittel e 575 citronensaur chili knoblauch curry 01 weiss pfeff karottenextrak konservierungsstoff e 200 e 202 e 210 aroma verdickungsmittel guarkernmehl sor oliv kichererb 34 wass rapsol sesampa gru oliv 5 schwarz oliv 5 kochsalz sauerungsmittel citronensaur knoblauch weiss pfeff konservierungsstoff e 200 e 210 kann enthal walnuss erdnuss,8671,E
282,halbrahm magermilchpulv buttermilchpulv milchprotei verdickungsmittel e 407 aus berggebie,8675,E
283,rahm verdickungsmittel e 407 aus berggebie,8677,E
284,magermilch 82 rahm zuck schokoladepulv 1 zuck kakao fettarm kakao traubenzuck molkepulv emulgator sojalecithi meersalz bergmilch,8679,D
285,schweinefleisch kochsalz traubenzuck wurz schmacksverstark mononatriumglutama konservierungsstoff kaliumnitra antioxidationsmittel natriumascorba heublumenaroma aus berggebie,8682,E
286,glucosesirup zuck speisegelati wass maltodextri sauerungsmittel citronensaur fruchtsaftkonzentra apfel traub bir naturlich arom pflanzenol palm koko farb fruch pflanzenkonzentra rettich karott schwarz johannisbeer spirulina farberdistel apfel zitro uberzugsmittel bienenwach e 903,8692,E
287,erdnuss 95 sonnenblumenol kochsalz kann enthal hartschalenob nuss,8698,E
288,glucosefructosesirup schokolad 24 zuck kakaomass kakaobutt emulgator sonnenblumenlecithi e 476 aroma wass waffel 4 weizenmehl palmol emulgator sonnenblumenlecithi backtriebmittel e 500 kochsalz feuchthaltemittel sorbi eiweisspulv eier bodenhaltung liermittel e 406 kochsalz aroma,8699,E
